year,category1,category2,category1_index,category2_index,exchange
1988 to 1989,Mining,Mosaic of Agriculture and Pasture,5,6,1.0
1988 to 1989,Mining,Natural Forest,5,7,1.0
1988 to 1989,Mining,Non Observed,5,8,0.0
1988 to 1989,Mining,Other Non Forest Natural Formation,5,9,0.0
1988 to 1989,Mining,Other Non Vegetated Area,5,10,0.0
1988 to 1989,Mining,Pasture,5,11,0.0
1988 to 1989,Mining,"River, Lake and Ocean",5,12,0.0
1988 to 1989,Mining,Rocky outcrop,5,13,0.0
1988 to 1989,Mining,Salt flat,5,14,0.0
1988 to 1989,Mining,Urban Infrastructure,5,15,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Natural Forest,6,7,205396.0
1988 to 1989,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Pasture,6,11,7938.0
1988 to 1989,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,6064.0
1988 to 1989,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,3848.0
1988 to 1989,Mosaic of Agriculture and Pasture,Salt flat,6,14,3.0
1988 to 1989,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,1.0
1988 to 1989,Natural Forest,Non Observed,7,8,2.0
1988 to 1989,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1988 to 1989,Natural Forest,Other Non Vegetated Area,7,10,0.0
1988 to 1989,Natural Forest,Pasture,7,11,1237.0
1988 to 1989,Natural Forest,"River, Lake and Ocean",7,12,7993.0
1988 to 1989,Natural Forest,Rocky outcrop,7,13,5608.0
1988 to 1989,Natural Forest,Salt flat,7,14,13.0
1988 to 1989,Natural Forest,Urban Infrastructure,7,15,1.0
1988 to 1989,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1988 to 1989,Non Observed,Other Non Vegetated Area,8,10,0.0
1988 to 1989,Non Observed,Pasture,8,11,1.0
1988 to 1989,Non Observed,"River, Lake and Ocean",8,12,1.0
1988 to 1989,Non Observed,Rocky outcrop,8,13,0.0
1988 to 1989,Non Observed,Salt flat,8,14,0.0
1988 to 1989,Non Observed,Urban Infrastructure,8,15,0.0
1988 to 1989,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1988 to 1989,Other Non Forest Natural Formation,Pasture,9,11,0.0
1988 to 1989,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1988 to 1989,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1988 to 1989,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1988 to 1989,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1988 to 1989,Other Non Vegetated Area,Pasture,10,11,1790.0
1988 to 1989,Other Non Vegetated Area,"River, Lake and Ocean",10,12,391.0
1988 to 1989,Other Non Vegetated Area,Rocky outcrop,10,13,51.0
1988 to 1989,Other Non Vegetated Area,Salt flat,10,14,1.0
1988 to 1989,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1988 to 1989,Pasture,"River, Lake and Ocean",11,12,187.0
1988 to 1989,Pasture,Rocky outcrop,11,13,187.0
1988 to 1989,Pasture,Salt flat,11,14,0.0
1988 to 1989,Pasture,Urban Infrastructure,11,15,0.0
1988 to 1989,"River, Lake and Ocean",Rocky outcrop,12,13,219.0
1988 to 1989,"River, Lake and Ocean",Salt flat,12,14,5.0
1988 to 1989,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1988 to 1989,Rocky outcrop,Salt flat,13,14,0.0
1988 to 1989,Rocky outcrop,Urban Infrastructure,13,15,0.0
1988 to 1989,Salt flat,Urban Infrastructure,14,15,0.0
1989 to 1990,Agriculture,Aquaculture,0,1,0.0
1989 to 1990,Agriculture,Beach and Dune,0,2,0.0
1989 to 1990,Agriculture,Forest Plantation,0,3,0.0
1989 to 1990,Agriculture,Grassland,0,4,21.0
1989 to 1990,Agriculture,Mining,0,5,0.0
1989 to 1990,Agriculture,Mosaic of Agriculture and Pasture,0,6,1183.0
1989 to 1990,Agriculture,Natural Forest,0,7,753.0
1989 to 1990,Agriculture,Non Observed,0,8,0.0
1989 to 1990,Agriculture,Other Non Forest Natural Formation,0,9,0.0
1989 to 1990,Agriculture,Other Non Vegetated Area,0,10,7.0
1989 to 1990,Agriculture,Pasture,0,11,7292.0
1989 to 1990,Agriculture,"River, Lake and Ocean",0,12,1.0
1989 to 1990,Agriculture,Rocky outcrop,0,13,0.0
1989 to 1990,Agriculture,Salt flat,0,14,0.0
1989 to 1990,Agriculture,Urban Infrastructure,0,15,0.0
1989 to 1990,Aquaculture,Beach and Dune,1,2,0.0
1989 to 1990,Aquaculture,Forest Plantation,1,3,0.0
1989 to 1990,Aquaculture,Grassland,1,4,0.0
1989 to 1990,Aquaculture,Mining,1,5,0.0
1989 to 1990,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1989 to 1990,Aquaculture,Natural Forest,1,7,13.0
1989 to 1990,Aquaculture,Non Observed,1,8,20.0
1989 to 1990,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
1989 to 1990,Aquaculture,Other Non Vegetated Area,1,10,0.0
1989 to 1990,Aquaculture,Pasture,1,11,0.0
1989 to 1990,Aquaculture,"River, Lake and Ocean",1,12,0.0
1989 to 1990,Aquaculture,Rocky outcrop,1,13,0.0
1989 to 1990,Aquaculture,Salt flat,1,14,0.0
1989 to 1990,Aquaculture,Urban Infrastructure,1,15,0.0
1989 to 1990,Beach and Dune,Forest Plantation,2,3,0.0
1989 to 1990,Beach and Dune,Grassland,2,4,0.0
1989 to 1990,Beach and Dune,Mining,2,5,0.0
1989 to 1990,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1989 to 1990,Beach and Dune,Natural Forest,2,7,119.0
1989 to 1990,Beach and Dune,Non Observed,2,8,24.0
1989 to 1990,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
1989 to 1990,Beach and Dune,Other Non Vegetated Area,2,10,0.0
1989 to 1990,Beach and Dune,Pasture,2,11,3.0
1989 to 1990,Beach and Dune,"River, Lake and Ocean",2,12,1.0
1989 to 1990,Beach and Dune,Rocky outcrop,2,13,0.0
1989 to 1990,Beach and Dune,Salt flat,2,14,0.0
1989 to 1990,Beach and Dune,Urban Infrastructure,2,15,1.0
1989 to 1990,Forest Plantation,Grassland,3,4,0.0
1989 to 1990,Forest Plantation,Mining,3,5,0.0
1989 to 1990,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1989 to 1990,Forest Plantation,Natural Forest,3,7,12.0
1989 to 1990,Forest Plantation,Non Observed,3,8,0.0
1989 to 1990,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
1989 to 1990,Forest Plantation,Other Non Vegetated Area,3,10,0.0
1989 to 1990,Forest Plantation,Pasture,3,11,0.0
1989 to 1990,Forest Plantation,"River, Lake and Ocean",3,12,0.0
1989 to 1990,Forest Plantation,Rocky outcrop,3,13,0.0
1989 to 1990,Forest Plantation,Salt flat,3,14,0.0
1989 to 1990,Forest Plantation,Urban Infrastructure,3,15,0.0
1989 to 1990,Grassland,Mining,4,5,0.0
1989 to 1990,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1989 to 1990,Grassland,Natural Forest,4,7,33529.0
1989 to 1990,Grassland,Non Observed,4,8,3.0
1989 to 1990,Grassland,Other Non Forest Natural Formation,4,9,0.0
1989 to 1990,Grassland,Other Non Vegetated Area,4,10,0.0
1989 to 1990,Grassland,Pasture,4,11,559.0
1989 to 1990,Grassland,"River, Lake and Ocean",4,12,1690.0
1989 to 1990,Grassland,Rocky outcrop,4,13,1005.0
1989 to 1990,Grassland,Salt flat,4,14,14.0
1989 to 1990,Grassland,Urban Infrastructure,4,15,0.0
1989 to 1990,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1989 to 1990,Mining,Natural Forest,5,7,0.0
1989 to 1990,Mining,Non Observed,5,8,0.0
1989 to 1990,Mining,Other Non Forest Natural Formation,5,9,0.0
1989 to 1990,Mining,Other Non Vegetated Area,5,10,0.0
1989 to 1990,Mining,Pasture,5,11,0.0
1989 to 1990,Mining,"River, Lake and Ocean",5,12,0.0
1989 to 1990,Mining,Rocky outcrop,5,13,0.0
1989 to 1990,Mining,Salt flat,5,14,0.0
1989 to 1990,Mining,Urban Infrastructure,5,15,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Natural Forest,6,7,217458.0
1989 to 1990,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Pasture,6,11,5346.0
1989 to 1990,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,5434.0
1989 to 1990,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,1353.0
1989 to 1990,Mosaic of Agriculture and Pasture,Salt flat,6,14,2.0
1989 to 1990,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,1.0
1989 to 1990,Natural Forest,Non Observed,7,8,3.0
1989 to 1990,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1989 to 1990,Natural Forest,Other Non Vegetated Area,7,10,0.0
1989 to 1990,Natural Forest,Pasture,7,11,1033.0
1989 to 1990,Natural Forest,"River, Lake and Ocean",7,12,12025.0
1989 to 1990,Natural Forest,Rocky outcrop,7,13,4916.0
1989 to 1990,Natural Forest,Salt flat,7,14,19.0
1989 to 1990,Natural Forest,Urban Infrastructure,7,15,0.0
1989 to 1990,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1989 to 1990,Non Observed,Other Non Vegetated Area,8,10,0.0
1989 to 1990,Non Observed,Pasture,8,11,1.0
1989 to 1990,Non Observed,"River, Lake and Ocean",8,12,2.0
1989 to 1990,Non Observed,Rocky outcrop,8,13,0.0
1989 to 1990,Non Observed,Salt flat,8,14,0.0
1989 to 1990,Non Observed,Urban Infrastructure,8,15,0.0
1989 to 1990,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1989 to 1990,Other Non Forest Natural Formation,Pasture,9,11,0.0
1989 to 1990,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1989 to 1990,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1989 to 1990,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1989 to 1990,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1989 to 1990,Other Non Vegetated Area,Pasture,10,11,2785.0
1989 to 1990,Other Non Vegetated Area,"River, Lake and Ocean",10,12,509.0
1989 to 1990,Other Non Vegetated Area,Rocky outcrop,10,13,120.0
1989 to 1990,Other Non Vegetated Area,Salt flat,10,14,2.0
1989 to 1990,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1989 to 1990,Pasture,"River, Lake and Ocean",11,12,920.0
1989 to 1990,Pasture,Rocky outcrop,11,13,920.0
1989 to 1990,Pasture,Salt flat,11,14,0.0
1989 to 1990,Pasture,Urban Infrastructure,11,15,0.0
1989 to 1990,"River, Lake and Ocean",Rocky outcrop,12,13,326.0
1989 to 1990,"River, Lake and Ocean",Salt flat,12,14,10.0
1989 to 1990,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1989 to 1990,Rocky outcrop,Salt flat,13,14,0.0
1989 to 1990,Rocky outcrop,Urban Infrastructure,13,15,0.0
1989 to 1990,Salt flat,Urban Infrastructure,14,15,0.0
1990 to 1991,Agriculture,Aquaculture,0,1,0.0
1990 to 1991,Agriculture,Beach and Dune,0,2,0.0
1990 to 1991,Agriculture,Forest Plantation,0,3,0.0
1990 to 1991,Agriculture,Grassland,0,4,71.0
1990 to 1991,Agriculture,Mining,0,5,0.0
1990 to 1991,Agriculture,Mosaic of Agriculture and Pasture,0,6,2155.0
1990 to 1991,Agriculture,Natural Forest,0,7,1063.0
1990 to 1991,Agriculture,Non Observed,0,8,0.0
1990 to 1991,Agriculture,Other Non Forest Natural Formation,0,9,0.0
1990 to 1991,Agriculture,Other Non Vegetated Area,0,10,13.0
1990 to 1991,Agriculture,Pasture,0,11,13373.0
1990 to 1991,Agriculture,"River, Lake and Ocean",0,12,0.0
1990 to 1991,Agriculture,Rocky outcrop,0,13,2.0
1990 to 1991,Agriculture,Salt flat,0,14,0.0
1990 to 1991,Agriculture,Urban Infrastructure,0,15,0.0
1990 to 1991,Aquaculture,Beach and Dune,1,2,1.0
1990 to 1991,Aquaculture,Forest Plantation,1,3,0.0
1990 to 1991,Aquaculture,Grassland,1,4,0.0
1990 to 1991,Aquaculture,Mining,1,5,0.0
1990 to 1991,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1990 to 1991,Aquaculture,Natural Forest,1,7,77.0
1990 to 1991,Aquaculture,Non Observed,1,8,60.0
1990 to 1991,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
1990 to 1991,Aquaculture,Other Non Vegetated Area,1,10,0.0
1990 to 1991,Aquaculture,Pasture,1,11,0.0
1990 to 1991,Aquaculture,"River, Lake and Ocean",1,12,0.0
1990 to 1991,Aquaculture,Rocky outcrop,1,13,0.0
1990 to 1991,Aquaculture,Salt flat,1,14,0.0
1990 to 1991,Aquaculture,Urban Infrastructure,1,15,0.0
1990 to 1991,Beach and Dune,Forest Plantation,2,3,0.0
1990 to 1991,Beach and Dune,Grassland,2,4,0.0
1990 to 1991,Beach and Dune,Mining,2,5,0.0
1990 to 1991,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1990 to 1991,Beach and Dune,Natural Forest,2,7,321.0
1990 to 1991,Beach and Dune,Non Observed,2,8,27.0
1990 to 1991,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
1990 to 1991,Beach and Dune,Other Non Vegetated Area,2,10,0.0
1990 to 1991,Beach and Dune,Pasture,2,11,6.0
1990 to 1991,Beach and Dune,"River, Lake and Ocean",2,12,1.0
1990 to 1991,Beach and Dune,Rocky outcrop,2,13,0.0
1990 to 1991,Beach and Dune,Salt flat,2,14,0.0
1990 to 1991,Beach and Dune,Urban Infrastructure,2,15,1.0
1990 to 1991,Forest Plantation,Grassland,3,4,0.0
1990 to 1991,Forest Plantation,Mining,3,5,0.0
1990 to 1991,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1990 to 1991,Forest Plantation,Natural Forest,3,7,0.0
1990 to 1991,Forest Plantation,Non Observed,3,8,0.0
1990 to 1991,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
1990 to 1991,Forest Plantation,Other Non Vegetated Area,3,10,0.0
1990 to 1991,Forest Plantation,Pasture,3,11,0.0
1990 to 1991,Forest Plantation,"River, Lake and Ocean",3,12,0.0
1990 to 1991,Forest Plantation,Rocky outcrop,3,13,0.0
1990 to 1991,Forest Plantation,Salt flat,3,14,0.0
1990 to 1991,Forest Plantation,Urban Infrastructure,3,15,0.0
1990 to 1991,Grassland,Mining,4,5,0.0
1990 to 1991,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1990 to 1991,Grassland,Natural Forest,4,7,28004.0
1990 to 1991,Grassland,Non Observed,4,8,0.0
1990 to 1991,Grassland,Other Non Forest Natural Formation,4,9,0.0
1990 to 1991,Grassland,Other Non Vegetated Area,4,10,0.0
1990 to 1991,Grassland,Pasture,4,11,508.0
1990 to 1991,Grassland,"River, Lake and Ocean",4,12,524.0
1990 to 1991,Grassland,Rocky outcrop,4,13,524.0
1990 to 1991,Grassland,Salt flat,4,14,59.0
1990 to 1991,Grassland,Urban Infrastructure,4,15,0.0
1990 to 1991,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1990 to 1991,Mining,Natural Forest,5,7,0.0
1990 to 1991,Mining,Non Observed,5,8,0.0
1990 to 1991,Mining,Other Non Forest Natural Formation,5,9,0.0
1990 to 1991,Mining,Other Non Vegetated Area,5,10,0.0
1990 to 1991,Mining,Pasture,5,11,0.0
1990 to 1991,Mining,"River, Lake and Ocean",5,12,0.0
1990 to 1991,Mining,Rocky outcrop,5,13,0.0
1990 to 1991,Mining,Salt flat,5,14,0.0
1990 to 1991,Mining,Urban Infrastructure,5,15,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Natural Forest,6,7,201683.0
1990 to 1991,Mosaic of Agriculture and Pasture,Non Observed,6,8,1.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Pasture,6,11,3750.0
1990 to 1991,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,7229.0
1990 to 1991,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,3391.0
1990 to 1991,Mosaic of Agriculture and Pasture,Salt flat,6,14,2.0
1990 to 1991,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,2.0
1990 to 1991,Natural Forest,Non Observed,7,8,4.0
1990 to 1991,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1990 to 1991,Natural Forest,Other Non Vegetated Area,7,10,0.0
1990 to 1991,Natural Forest,Pasture,7,11,1096.0
1990 to 1991,Natural Forest,"River, Lake and Ocean",7,12,7434.0
1990 to 1991,Natural Forest,Rocky outcrop,7,13,4855.0
1990 to 1991,Natural Forest,Salt flat,7,14,79.0
1990 to 1991,Natural Forest,Urban Infrastructure,7,15,0.0
1990 to 1991,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1990 to 1991,Non Observed,Other Non Vegetated Area,8,10,0.0
1990 to 1991,Non Observed,Pasture,8,11,1.0
1990 to 1991,Non Observed,"River, Lake and Ocean",8,12,1.0
1990 to 1991,Non Observed,Rocky outcrop,8,13,0.0
1990 to 1991,Non Observed,Salt flat,8,14,0.0
1990 to 1991,Non Observed,Urban Infrastructure,8,15,0.0
1990 to 1991,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1990 to 1991,Other Non Forest Natural Formation,Pasture,9,11,0.0
1990 to 1991,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1990 to 1991,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1990 to 1991,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1990 to 1991,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1990 to 1991,Other Non Vegetated Area,Pasture,10,11,8246.0
1990 to 1991,Other Non Vegetated Area,"River, Lake and Ocean",10,12,242.0
1990 to 1991,Other Non Vegetated Area,Rocky outcrop,10,13,242.0
1990 to 1991,Other Non Vegetated Area,Salt flat,10,14,0.0
1990 to 1991,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1990 to 1991,Pasture,"River, Lake and Ocean",11,12,958.0
1990 to 1991,Pasture,Rocky outcrop,11,13,958.0
1990 to 1991,Pasture,Salt flat,11,14,0.0
1990 to 1991,Pasture,Urban Infrastructure,11,15,0.0
1990 to 1991,"River, Lake and Ocean",Rocky outcrop,12,13,248.0
1990 to 1991,"River, Lake and Ocean",Salt flat,12,14,2.0
1990 to 1991,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1990 to 1991,Rocky outcrop,Salt flat,13,14,0.0
1990 to 1991,Rocky outcrop,Urban Infrastructure,13,15,0.0
1990 to 1991,Salt flat,Urban Infrastructure,14,15,0.0
1991 to 1992,Agriculture,Aquaculture,0,1,0.0
1991 to 1992,Agriculture,Beach and Dune,0,2,0.0
1991 to 1992,Agriculture,Forest Plantation,0,3,0.0
1991 to 1992,Agriculture,Grassland,0,4,98.0
1991 to 1992,Agriculture,Mining,0,5,0.0
1991 to 1992,Agriculture,Mosaic of Agriculture and Pasture,0,6,3470.0
1991 to 1992,Agriculture,Natural Forest,0,7,985.0
1991 to 1992,Agriculture,Non Observed,0,8,0.0
1991 to 1992,Agriculture,Other Non Forest Natural Formation,0,9,0.0
1991 to 1992,Agriculture,Other Non Vegetated Area,0,10,31.0
1991 to 1992,Agriculture,Pasture,0,11,11484.0
1991 to 1992,Agriculture,"River, Lake and Ocean",0,12,0.0
1991 to 1992,Agriculture,Rocky outcrop,0,13,1.0
1991 to 1992,Agriculture,Salt flat,0,14,0.0
1991 to 1992,Agriculture,Urban Infrastructure,0,15,0.0
1991 to 1992,Aquaculture,Beach and Dune,1,2,1.0
1991 to 1992,Aquaculture,Forest Plantation,1,3,0.0
1991 to 1992,Aquaculture,Grassland,1,4,0.0
1991 to 1992,Aquaculture,Mining,1,5,0.0
1991 to 1992,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1991 to 1992,Aquaculture,Natural Forest,1,7,0.0
1991 to 1992,Aquaculture,Non Observed,1,8,0.0
1991 to 1992,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
1991 to 1992,Aquaculture,Other Non Vegetated Area,1,10,0.0
1991 to 1992,Aquaculture,Pasture,1,11,0.0
1991 to 1992,Aquaculture,"River, Lake and Ocean",1,12,0.0
1991 to 1992,Aquaculture,Rocky outcrop,1,13,0.0
1991 to 1992,Aquaculture,Salt flat,1,14,0.0
1991 to 1992,Aquaculture,Urban Infrastructure,1,15,0.0
1991 to 1992,Beach and Dune,Forest Plantation,2,3,0.0
1991 to 1992,Beach and Dune,Grassland,2,4,0.0
1991 to 1992,Beach and Dune,Mining,2,5,0.0
1991 to 1992,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1991 to 1992,Beach and Dune,Natural Forest,2,7,73.0
1991 to 1992,Beach and Dune,Non Observed,2,8,17.0
1991 to 1992,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
1991 to 1992,Beach and Dune,Other Non Vegetated Area,2,10,0.0
1991 to 1992,Beach and Dune,Pasture,2,11,8.0
1991 to 1992,Beach and Dune,"River, Lake and Ocean",2,12,1.0
1991 to 1992,Beach and Dune,Rocky outcrop,2,13,0.0
1991 to 1992,Beach and Dune,Salt flat,2,14,0.0
1991 to 1992,Beach and Dune,Urban Infrastructure,2,15,1.0
1991 to 1992,Forest Plantation,Grassland,3,4,0.0
1991 to 1992,Forest Plantation,Mining,3,5,0.0
1991 to 1992,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1991 to 1992,Forest Plantation,Natural Forest,3,7,0.0
1991 to 1992,Forest Plantation,Non Observed,3,8,0.0
1991 to 1992,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
1991 to 1992,Forest Plantation,Other Non Vegetated Area,3,10,0.0
1991 to 1992,Forest Plantation,Pasture,3,11,0.0
1991 to 1992,Forest Plantation,"River, Lake and Ocean",3,12,0.0
1991 to 1992,Forest Plantation,Rocky outcrop,3,13,0.0
1991 to 1992,Forest Plantation,Salt flat,3,14,0.0
1991 to 1992,Forest Plantation,Urban Infrastructure,3,15,0.0
1991 to 1992,Grassland,Mining,4,5,0.0
1991 to 1992,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1991 to 1992,Grassland,Natural Forest,4,7,22255.0
1991 to 1992,Grassland,Non Observed,4,8,1.0
1991 to 1992,Grassland,Other Non Forest Natural Formation,4,9,0.0
1991 to 1992,Grassland,Other Non Vegetated Area,4,10,0.0
1991 to 1992,Grassland,Pasture,4,11,180.0
1991 to 1992,Grassland,"River, Lake and Ocean",4,12,794.0
1991 to 1992,Grassland,Rocky outcrop,4,13,545.0
1991 to 1992,Grassland,Salt flat,4,14,19.0
1991 to 1992,Grassland,Urban Infrastructure,4,15,0.0
1991 to 1992,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1991 to 1992,Mining,Natural Forest,5,7,0.0
1991 to 1992,Mining,Non Observed,5,8,0.0
1991 to 1992,Mining,Other Non Forest Natural Formation,5,9,0.0
1991 to 1992,Mining,Other Non Vegetated Area,5,10,0.0
1991 to 1992,Mining,Pasture,5,11,0.0
1991 to 1992,Mining,"River, Lake and Ocean",5,12,0.0
1991 to 1992,Mining,Rocky outcrop,5,13,0.0
1991 to 1992,Mining,Salt flat,5,14,0.0
1991 to 1992,Mining,Urban Infrastructure,5,15,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Natural Forest,6,7,199079.0
1991 to 1992,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Pasture,6,11,1893.0
1991 to 1992,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,3378.0
