year,category1,category2,category1_index,category2_index,exchange
1988 to 1989,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1988 to 1989,Natural Forest,Non Observed,6,7,1.0
1988 to 1989,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1988 to 1989,Natural Forest,Other Non Vegetated Area,6,9,0.0
1988 to 1989,Natural Forest,Pasture,6,10,5439.0
1988 to 1989,Natural Forest,"River, Lake and Ocean",6,11,944.0
1988 to 1989,Natural Forest,Rocky outcrop,6,12,0.0
1988 to 1989,Natural Forest,Salt flat,6,13,0.0
1988 to 1989,Natural Forest,Urban Infrastructure,6,14,0.0
1988 to 1989,Natural Forest,Wetland,6,15,0.0
1988 to 1989,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1988 to 1989,Non Observed,Other Non Vegetated Area,7,9,0.0
1988 to 1989,Non Observed,Pasture,7,10,0.0
1988 to 1989,Non Observed,"River, Lake and Ocean",7,11,0.0
1988 to 1989,Non Observed,Rocky outcrop,7,12,0.0
1988 to 1989,Non Observed,Salt flat,7,13,0.0
1988 to 1989,Non Observed,Urban Infrastructure,7,14,0.0
1988 to 1989,Non Observed,Wetland,7,15,0.0
1988 to 1989,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1988 to 1989,Other Non Forest Natural Formation,Pasture,8,10,0.0
1988 to 1989,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1988 to 1989,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1988 to 1989,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1988 to 1989,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1988 to 1989,Other Non Forest Natural Formation,Wetland,8,15,0.0
1988 to 1989,Other Non Vegetated Area,Pasture,9,10,13851.0
1988 to 1989,Other Non Vegetated Area,"River, Lake and Ocean",9,11,480.0
1988 to 1989,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1988 to 1989,Other Non Vegetated Area,Salt flat,9,13,0.0
1988 to 1989,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1988 to 1989,Other Non Vegetated Area,Wetland,9,15,0.0
1988 to 1989,Pasture,"River, Lake and Ocean",10,11,289.0
1988 to 1989,Pasture,Rocky outcrop,10,12,0.0
1988 to 1989,Pasture,Salt flat,10,13,0.0
1988 to 1989,Pasture,Urban Infrastructure,10,14,0.0
1988 to 1989,Pasture,Wetland,10,15,0.0
1988 to 1989,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1988 to 1989,"River, Lake and Ocean",Salt flat,11,13,0.0
1988 to 1989,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1988 to 1989,"River, Lake and Ocean",Wetland,11,15,0.0
1988 to 1989,Rocky outcrop,Salt flat,12,13,0.0
1988 to 1989,Rocky outcrop,Urban Infrastructure,12,14,0.0
1988 to 1989,Rocky outcrop,Wetland,12,15,0.0
1988 to 1989,Salt flat,Urban Infrastructure,13,14,0.0
1988 to 1989,Salt flat,Wetland,13,15,0.0
1988 to 1989,Urban Infrastructure,Wetland,14,15,0.0
1989 to 1990,Agriculture,Beach and Dune,0,1,0.0
1989 to 1990,Agriculture,Forest Plantation,0,2,326.0
1989 to 1990,Agriculture,Grassland,0,3,30160.0
1989 to 1990,Agriculture,Mining,0,4,0.0
1989 to 1990,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
1989 to 1990,Agriculture,Natural Forest,0,6,13506.0
1989 to 1990,Agriculture,Non Observed,0,7,0.0
1989 to 1990,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1989 to 1990,Agriculture,Other Non Vegetated Area,0,9,10272.0
1989 to 1990,Agriculture,Pasture,0,10,196014.0
1989 to 1990,Agriculture,"River, Lake and Ocean",0,11,34.0
1989 to 1990,Agriculture,Rocky outcrop,0,12,0.0
1989 to 1990,Agriculture,Salt flat,0,13,0.0
1989 to 1990,Agriculture,Urban Infrastructure,0,14,0.0
1989 to 1990,Agriculture,Wetland,0,15,0.0
1989 to 1990,Beach and Dune,Forest Plantation,1,2,0.0
1989 to 1990,Beach and Dune,Grassland,1,3,0.0
1989 to 1990,Beach and Dune,Mining,1,4,0.0
1989 to 1990,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1989 to 1990,Beach and Dune,Natural Forest,1,6,0.0
1989 to 1990,Beach and Dune,Non Observed,1,7,1.0
1989 to 1990,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1989 to 1990,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1989 to 1990,Beach and Dune,Pasture,1,10,1.0
1989 to 1990,Beach and Dune,"River, Lake and Ocean",1,11,1.0
1989 to 1990,Beach and Dune,Rocky outcrop,1,12,0.0
1989 to 1990,Beach and Dune,Salt flat,1,13,0.0
1989 to 1990,Beach and Dune,Urban Infrastructure,1,14,0.0
1989 to 1990,Beach and Dune,Wetland,1,15,0.0
1989 to 1990,Forest Plantation,Grassland,2,3,1115.0
1989 to 1990,Forest Plantation,Mining,2,4,0.0
1989 to 1990,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1989 to 1990,Forest Plantation,Natural Forest,2,6,0.0
1989 to 1990,Forest Plantation,Non Observed,2,7,0.0
1989 to 1990,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1989 to 1990,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1989 to 1990,Forest Plantation,Pasture,2,10,221.0
1989 to 1990,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1989 to 1990,Forest Plantation,Rocky outcrop,2,12,0.0
1989 to 1990,Forest Plantation,Salt flat,2,13,0.0
1989 to 1990,Forest Plantation,Urban Infrastructure,2,14,0.0
1989 to 1990,Forest Plantation,Wetland,2,15,0.0
1989 to 1990,Grassland,Mining,3,4,0.0
1989 to 1990,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1989 to 1990,Grassland,Natural Forest,3,6,0.0
1989 to 1990,Grassland,Non Observed,3,7,0.0
1989 to 1990,Grassland,Other Non Forest Natural Formation,3,8,0.0
1989 to 1990,Grassland,Other Non Vegetated Area,3,9,0.0
1989 to 1990,Grassland,Pasture,3,10,5487.0
1989 to 1990,Grassland,"River, Lake and Ocean",3,11,191.0
1989 to 1990,Grassland,Rocky outcrop,3,12,0.0
1989 to 1990,Grassland,Salt flat,3,13,0.0
1989 to 1990,Grassland,Urban Infrastructure,3,14,1.0
1989 to 1990,Grassland,Wetland,3,15,0.0
1989 to 1990,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1989 to 1990,Mining,Natural Forest,4,6,0.0
1989 to 1990,Mining,Non Observed,4,7,0.0
1989 to 1990,Mining,Other Non Forest Natural Formation,4,8,0.0
1989 to 1990,Mining,Other Non Vegetated Area,4,9,0.0
1989 to 1990,Mining,Pasture,4,10,1.0
1989 to 1990,Mining,"River, Lake and Ocean",4,11,0.0
1989 to 1990,Mining,Rocky outcrop,4,12,0.0
1989 to 1990,Mining,Salt flat,4,13,0.0
1989 to 1990,Mining,Urban Infrastructure,4,14,0.0
1989 to 1990,Mining,Wetland,4,15,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1989 to 1990,Natural Forest,Non Observed,6,7,1.0
1989 to 1990,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1989 to 1990,Natural Forest,Other Non Vegetated Area,6,9,0.0
1989 to 1990,Natural Forest,Pasture,6,10,3329.0
1989 to 1990,Natural Forest,"River, Lake and Ocean",6,11,802.0
1989 to 1990,Natural Forest,Rocky outcrop,6,12,0.0
1989 to 1990,Natural Forest,Salt flat,6,13,0.0
1989 to 1990,Natural Forest,Urban Infrastructure,6,14,0.0
1989 to 1990,Natural Forest,Wetland,6,15,0.0
1989 to 1990,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1989 to 1990,Non Observed,Other Non Vegetated Area,7,9,0.0
1989 to 1990,Non Observed,Pasture,7,10,0.0
1989 to 1990,Non Observed,"River, Lake and Ocean",7,11,0.0
1989 to 1990,Non Observed,Rocky outcrop,7,12,0.0
1989 to 1990,Non Observed,Salt flat,7,13,0.0
1989 to 1990,Non Observed,Urban Infrastructure,7,14,0.0
1989 to 1990,Non Observed,Wetland,7,15,0.0
1989 to 1990,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1989 to 1990,Other Non Forest Natural Formation,Pasture,8,10,0.0
1989 to 1990,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1989 to 1990,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1989 to 1990,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1989 to 1990,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1989 to 1990,Other Non Forest Natural Formation,Wetland,8,15,0.0
1989 to 1990,Other Non Vegetated Area,Pasture,9,10,16753.0
1989 to 1990,Other Non Vegetated Area,"River, Lake and Ocean",9,11,631.0
1989 to 1990,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1989 to 1990,Other Non Vegetated Area,Salt flat,9,13,0.0
1989 to 1990,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1989 to 1990,Other Non Vegetated Area,Wetland,9,15,0.0
1989 to 1990,Pasture,"River, Lake and Ocean",10,11,191.0
1989 to 1990,Pasture,Rocky outcrop,10,12,0.0
1989 to 1990,Pasture,Salt flat,10,13,0.0
1989 to 1990,Pasture,Urban Infrastructure,10,14,0.0
1989 to 1990,Pasture,Wetland,10,15,0.0
1989 to 1990,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1989 to 1990,"River, Lake and Ocean",Salt flat,11,13,0.0
1989 to 1990,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1989 to 1990,"River, Lake and Ocean",Wetland,11,15,0.0
1989 to 1990,Rocky outcrop,Salt flat,12,13,0.0
1989 to 1990,Rocky outcrop,Urban Infrastructure,12,14,0.0
1989 to 1990,Rocky outcrop,Wetland,12,15,0.0
1989 to 1990,Salt flat,Urban Infrastructure,13,14,0.0
1989 to 1990,Salt flat,Wetland,13,15,0.0
1989 to 1990,Urban Infrastructure,Wetland,14,15,0.0
1990 to 1991,Agriculture,Beach and Dune,0,1,0.0
1990 to 1991,Agriculture,Forest Plantation,0,2,465.0
1990 to 1991,Agriculture,Grassland,0,3,25753.0
1990 to 1991,Agriculture,Mining,0,4,0.0
1990 to 1991,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
1990 to 1991,Agriculture,Natural Forest,0,6,10645.0
1990 to 1991,Agriculture,Non Observed,0,7,0.0
1990 to 1991,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1990 to 1991,Agriculture,Other Non Vegetated Area,0,9,9226.0
1990 to 1991,Agriculture,Pasture,0,10,212125.0
1990 to 1991,Agriculture,"River, Lake and Ocean",0,11,61.0
1990 to 1991,Agriculture,Rocky outcrop,0,12,0.0
1990 to 1991,Agriculture,Salt flat,0,13,0.0
1990 to 1991,Agriculture,Urban Infrastructure,0,14,0.0
1990 to 1991,Agriculture,Wetland,0,15,0.0
1990 to 1991,Beach and Dune,Forest Plantation,1,2,0.0
1990 to 1991,Beach and Dune,Grassland,1,3,0.0
1990 to 1991,Beach and Dune,Mining,1,4,0.0
1990 to 1991,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1990 to 1991,Beach and Dune,Natural Forest,1,6,0.0
1990 to 1991,Beach and Dune,Non Observed,1,7,2.0
1990 to 1991,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1990 to 1991,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1990 to 1991,Beach and Dune,Pasture,1,10,3.0
1990 to 1991,Beach and Dune,"River, Lake and Ocean",1,11,3.0
1990 to 1991,Beach and Dune,Rocky outcrop,1,12,0.0
1990 to 1991,Beach and Dune,Salt flat,1,13,0.0
1990 to 1991,Beach and Dune,Urban Infrastructure,1,14,0.0
1990 to 1991,Beach and Dune,Wetland,1,15,0.0
1990 to 1991,Forest Plantation,Grassland,2,3,70.0
1990 to 1991,Forest Plantation,Mining,2,4,0.0
1990 to 1991,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1990 to 1991,Forest Plantation,Natural Forest,2,6,0.0
1990 to 1991,Forest Plantation,Non Observed,2,7,0.0
1990 to 1991,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1990 to 1991,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1990 to 1991,Forest Plantation,Pasture,2,10,13.0
1990 to 1991,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1990 to 1991,Forest Plantation,Rocky outcrop,2,12,0.0
1990 to 1991,Forest Plantation,Salt flat,2,13,0.0
1990 to 1991,Forest Plantation,Urban Infrastructure,2,14,0.0
1990 to 1991,Forest Plantation,Wetland,2,15,0.0
1990 to 1991,Grassland,Mining,3,4,0.0
1990 to 1991,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1990 to 1991,Grassland,Natural Forest,3,6,0.0
1990 to 1991,Grassland,Non Observed,3,7,0.0
1990 to 1991,Grassland,Other Non Forest Natural Formation,3,8,0.0
1990 to 1991,Grassland,Other Non Vegetated Area,3,9,0.0
1990 to 1991,Grassland,Pasture,3,10,6061.0
1990 to 1991,Grassland,"River, Lake and Ocean",3,11,238.0
1990 to 1991,Grassland,Rocky outcrop,3,12,0.0
1990 to 1991,Grassland,Salt flat,3,13,0.0
1990 to 1991,Grassland,Urban Infrastructure,3,14,0.0
1990 to 1991,Grassland,Wetland,3,15,0.0
1990 to 1991,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1990 to 1991,Mining,Natural Forest,4,6,0.0
1990 to 1991,Mining,Non Observed,4,7,0.0
1990 to 1991,Mining,Other Non Forest Natural Formation,4,8,0.0
1990 to 1991,Mining,Other Non Vegetated Area,4,9,0.0
1990 to 1991,Mining,Pasture,4,10,0.0
1990 to 1991,Mining,"River, Lake and Ocean",4,11,0.0
1990 to 1991,Mining,Rocky outcrop,4,12,0.0
1990 to 1991,Mining,Salt flat,4,13,0.0
1990 to 1991,Mining,Urban Infrastructure,4,14,0.0
1990 to 1991,Mining,Wetland,4,15,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1990 to 1991,Natural Forest,Non Observed,6,7,1.0
1990 to 1991,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1990 to 1991,Natural Forest,Other Non Vegetated Area,6,9,0.0
1990 to 1991,Natural Forest,Pasture,6,10,3890.0
1990 to 1991,Natural Forest,"River, Lake and Ocean",6,11,1277.0
1990 to 1991,Natural Forest,Rocky outcrop,6,12,0.0
1990 to 1991,Natural Forest,Salt flat,6,13,0.0
1990 to 1991,Natural Forest,Urban Infrastructure,6,14,1.0
1990 to 1991,Natural Forest,Wetland,6,15,0.0
1990 to 1991,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1990 to 1991,Non Observed,Other Non Vegetated Area,7,9,0.0
1990 to 1991,Non Observed,Pasture,7,10,0.0
1990 to 1991,Non Observed,"River, Lake and Ocean",7,11,0.0
1990 to 1991,Non Observed,Rocky outcrop,7,12,0.0
1990 to 1991,Non Observed,Salt flat,7,13,0.0
1990 to 1991,Non Observed,Urban Infrastructure,7,14,0.0
1990 to 1991,Non Observed,Wetland,7,15,0.0
1990 to 1991,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1990 to 1991,Other Non Forest Natural Formation,Pasture,8,10,0.0
1990 to 1991,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1990 to 1991,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1990 to 1991,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1990 to 1991,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1990 to 1991,Other Non Forest Natural Formation,Wetland,8,15,0.0
1990 to 1991,Other Non Vegetated Area,Pasture,9,10,16896.0
1990 to 1991,Other Non Vegetated Area,"River, Lake and Ocean",9,11,760.0
1990 to 1991,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1990 to 1991,Other Non Vegetated Area,Salt flat,9,13,0.0
1990 to 1991,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1990 to 1991,Other Non Vegetated Area,Wetland,9,15,0.0
1990 to 1991,Pasture,"River, Lake and Ocean",10,11,106.0
1990 to 1991,Pasture,Rocky outcrop,10,12,0.0
1990 to 1991,Pasture,Salt flat,10,13,0.0
1990 to 1991,Pasture,Urban Infrastructure,10,14,0.0
1990 to 1991,Pasture,Wetland,10,15,0.0
1990 to 1991,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1990 to 1991,"River, Lake and Ocean",Salt flat,11,13,0.0
1990 to 1991,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1990 to 1991,"River, Lake and Ocean",Wetland,11,15,0.0
1990 to 1991,Rocky outcrop,Salt flat,12,13,0.0
1990 to 1991,Rocky outcrop,Urban Infrastructure,12,14,0.0
1990 to 1991,Rocky outcrop,Wetland,12,15,0.0
1990 to 1991,Salt flat,Urban Infrastructure,13,14,0.0
1990 to 1991,Salt flat,Wetland,13,15,0.0
1990 to 1991,Urban Infrastructure,Wetland,14,15,0.0
1991 to 1992,Agriculture,Beach and Dune,0,1,0.0
1991 to 1992,Agriculture,Forest Plantation,0,2,139.0
1991 to 1992,Agriculture,Grassland,0,3,39943.0
1991 to 1992,Agriculture,Mining,0,4,0.0
1991 to 1992,Agriculture,Mosaic of Agriculture and Pasture,0,5,2.0
1991 to 1992,Agriculture,Natural Forest,0,6,14905.0
1991 to 1992,Agriculture,Non Observed,0,7,0.0
1991 to 1992,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1991 to 1992,Agriculture,Other Non Vegetated Area,0,9,14158.0
1991 to 1992,Agriculture,Pasture,0,10,209835.0
1991 to 1992,Agriculture,"River, Lake and Ocean",0,11,45.0
1991 to 1992,Agriculture,Rocky outcrop,0,12,0.0
1991 to 1992,Agriculture,Salt flat,0,13,0.0
1991 to 1992,Agriculture,Urban Infrastructure,0,14,0.0
1991 to 1992,Agriculture,Wetland,0,15,0.0
1991 to 1992,Beach and Dune,Forest Plantation,1,2,0.0
1991 to 1992,Beach and Dune,Grassland,1,3,0.0
1991 to 1992,Beach and Dune,Mining,1,4,0.0
1991 to 1992,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1991 to 1992,Beach and Dune,Natural Forest,1,6,0.0
1991 to 1992,Beach and Dune,Non Observed,1,7,2.0
1991 to 1992,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1991 to 1992,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1991 to 1992,Beach and Dune,Pasture,1,10,6.0
1991 to 1992,Beach and Dune,"River, Lake and Ocean",1,11,6.0
1991 to 1992,Beach and Dune,Rocky outcrop,1,12,0.0
1991 to 1992,Beach and Dune,Salt flat,1,13,0.0
1991 to 1992,Beach and Dune,Urban Infrastructure,1,14,0.0
1991 to 1992,Beach and Dune,Wetland,1,15,0.0
1991 to 1992,Forest Plantation,Grassland,2,3,229.0
1991 to 1992,Forest Plantation,Mining,2,4,0.0
1991 to 1992,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1991 to 1992,Forest Plantation,Natural Forest,2,6,0.0
1991 to 1992,Forest Plantation,Non Observed,2,7,0.0
1991 to 1992,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1991 to 1992,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1991 to 1992,Forest Plantation,Pasture,2,10,41.0
1991 to 1992,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1991 to 1992,Forest Plantation,Rocky outcrop,2,12,0.0
1991 to 1992,Forest Plantation,Salt flat,2,13,0.0
1991 to 1992,Forest Plantation,Urban Infrastructure,2,14,0.0
1991 to 1992,Forest Plantation,Wetland,2,15,0.0
1991 to 1992,Grassland,Mining,3,4,0.0
1991 to 1992,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1991 to 1992,Grassland,Natural Forest,3,6,0.0
1991 to 1992,Grassland,Non Observed,3,7,0.0
1991 to 1992,Grassland,Other Non Forest Natural Formation,3,8,0.0
1991 to 1992,Grassland,Other Non Vegetated Area,3,9,0.0
1991 to 1992,Grassland,Pasture,3,10,7908.0
1991 to 1992,Grassland,"River, Lake and Ocean",3,11,343.0
1991 to 1992,Grassland,Rocky outcrop,3,12,0.0
1991 to 1992,Grassland,Salt flat,3,13,0.0
1991 to 1992,Grassland,Urban Infrastructure,3,14,1.0
1991 to 1992,Grassland,Wetland,3,15,0.0
1991 to 1992,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1991 to 1992,Mining,Natural Forest,4,6,0.0
1991 to 1992,Mining,Non Observed,4,7,0.0
1991 to 1992,Mining,Other Non Forest Natural Formation,4,8,0.0
1991 to 1992,Mining,Other Non Vegetated Area,4,9,0.0
1991 to 1992,Mining,Pasture,4,10,1.0
1991 to 1992,Mining,"River, Lake and Ocean",4,11,0.0
1991 to 1992,Mining,Rocky outcrop,4,12,0.0
1991 to 1992,Mining,Salt flat,4,13,0.0
1991 to 1992,Mining,Urban Infrastructure,4,14,0.0
1991 to 1992,Mining,Wetland,4,15,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1991 to 1992,Natural Forest,Non Observed,6,7,1.0
1991 to 1992,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1991 to 1992,Natural Forest,Other Non Vegetated Area,6,9,0.0
1991 to 1992,Natural Forest,Pasture,6,10,4299.0
1991 to 1992,Natural Forest,"River, Lake and Ocean",6,11,1437.0
1991 to 1992,Natural Forest,Rocky outcrop,6,12,0.0
1991 to 1992,Natural Forest,Salt flat,6,13,0.0
1991 to 1992,Natural Forest,Urban Infrastructure,6,14,1.0
1991 to 1992,Natural Forest,Wetland,6,15,0.0
1991 to 1992,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1991 to 1992,Non Observed,Other Non Vegetated Area,7,9,0.0
1991 to 1992,Non Observed,Pasture,7,10,0.0
1991 to 1992,Non Observed,"River, Lake and Ocean",7,11,0.0
