year,category1,category2,category1_index,category2_index,exchange
1992 to 1993,Forest Plantation,Rocky outcrop,3,12,0.0
1992 to 1993,Forest Plantation,Urban Infrastructure,3,13,0.0
1992 to 1993,Forest Plantation,Wetland,3,14,0.0
1992 to 1993,Grassland,Mining,4,5,0.0
1992 to 1993,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1992 to 1993,Grassland,Natural Forest,4,7,0.0
1992 to 1993,Grassland,Non Observed,4,8,0.0
1992 to 1993,Grassland,Other Non Vegetated Area,4,9,0.0
1992 to 1993,Grassland,Pasture,4,10,0.0
1992 to 1993,Grassland,"River, Lake and Ocean",4,11,0.0
1992 to 1993,Grassland,Rocky outcrop,4,12,3.0
1992 to 1993,Grassland,Urban Infrastructure,4,13,1.0
1992 to 1993,Grassland,Wetland,4,14,1.0
1992 to 1993,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1992 to 1993,Mining,Natural Forest,5,7,0.0
1992 to 1993,Mining,Non Observed,5,8,0.0
1992 to 1993,Mining,Other Non Vegetated Area,5,9,0.0
1992 to 1993,Mining,Pasture,5,10,0.0
1992 to 1993,Mining,"River, Lake and Ocean",5,11,0.0
1992 to 1993,Mining,Rocky outcrop,5,12,0.0
1992 to 1993,Mining,Urban Infrastructure,5,13,0.0
1992 to 1993,Mining,Wetland,5,14,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
1992 to 1993,Natural Forest,Non Observed,7,8,0.0
1992 to 1993,Natural Forest,Other Non Vegetated Area,7,9,0.0
1992 to 1993,Natural Forest,Pasture,7,10,0.0
1992 to 1993,Natural Forest,"River, Lake and Ocean",7,11,0.0
1992 to 1993,Natural Forest,Rocky outcrop,7,12,0.0
1992 to 1993,Natural Forest,Urban Infrastructure,7,13,0.0
1992 to 1993,Natural Forest,Wetland,7,14,0.0
1992 to 1993,Non Observed,Other Non Vegetated Area,8,9,2.0
1992 to 1993,Non Observed,Pasture,8,10,0.0
1992 to 1993,Non Observed,"River, Lake and Ocean",8,11,0.0
1992 to 1993,Non Observed,Rocky outcrop,8,12,0.0
1992 to 1993,Non Observed,Urban Infrastructure,8,13,0.0
1992 to 1993,Non Observed,Wetland,8,14,0.0
1992 to 1993,Other Non Vegetated Area,Pasture,9,10,0.0
1992 to 1993,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
1992 to 1993,Other Non Vegetated Area,Rocky outcrop,9,12,6.0
1992 to 1993,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
1992 to 1993,Other Non Vegetated Area,Wetland,9,14,0.0
1992 to 1993,Pasture,"River, Lake and Ocean",10,11,0.0
1992 to 1993,Pasture,Rocky outcrop,10,12,0.0
1992 to 1993,Pasture,Urban Infrastructure,10,13,0.0
1992 to 1993,Pasture,Wetland,10,14,0.0
1992 to 1993,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1992 to 1993,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
1992 to 1993,"River, Lake and Ocean",Wetland,11,14,0.0
1992 to 1993,Rocky outcrop,Urban Infrastructure,12,13,0.0
1992 to 1993,Rocky outcrop,Wetland,12,14,0.0
1992 to 1993,Urban Infrastructure,Wetland,13,14,0.0
1993 to 1994,Agriculture,Aquaculture,0,1,0.0
1993 to 1994,Agriculture,Beach and Dune,0,2,0.0
1993 to 1994,Agriculture,Forest Plantation,0,3,65.0
1993 to 1994,Agriculture,Grassland,0,4,144002.0
