year,category1,category2,category1_index,category2_index,exchange
2018 to 2019,Beach and Dune,Urban Infrastructure,1,12,0.0
2018 to 2019,Beach and Dune,Wetland,1,13,0.0
2018 to 2019,Forest Plantation,Grassland,2,3,32.0
2018 to 2019,Forest Plantation,Mining,2,4,0.0
2018 to 2019,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2018 to 2019,Forest Plantation,Natural Forest,2,6,0.0
2018 to 2019,Forest Plantation,Non Observed,2,7,0.0
2018 to 2019,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2018 to 2019,Forest Plantation,Pasture,2,9,0.0
2018 to 2019,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2018 to 2019,Forest Plantation,Salt flat,2,11,0.0
2018 to 2019,Forest Plantation,Urban Infrastructure,2,12,0.0
2018 to 2019,Forest Plantation,Wetland,2,13,0.0
2018 to 2019,Grassland,Mining,3,4,1.0
2018 to 2019,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2018 to 2019,Grassland,Natural Forest,3,6,0.0
2018 to 2019,Grassland,Non Observed,3,7,25.0
2018 to 2019,Grassland,Other Non Vegetated Area,3,8,7.0
2018 to 2019,Grassland,Pasture,3,9,7.0
2018 to 2019,Grassland,"River, Lake and Ocean",3,10,58693.0
2018 to 2019,Grassland,Salt flat,3,11,151.0
2018 to 2019,Grassland,Urban Infrastructure,3,12,1.0
2018 to 2019,Grassland,Wetland,3,13,0.0
2018 to 2019,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2018 to 2019,Mining,Natural Forest,4,6,0.0
2018 to 2019,Mining,Non Observed,4,7,0.0
2018 to 2019,Mining,Other Non Vegetated Area,4,8,0.0
2018 to 2019,Mining,Pasture,4,9,0.0
2018 to 2019,Mining,"River, Lake and Ocean",4,10,2.0
2018 to 2019,Mining,Salt flat,4,11,0.0
2018 to 2019,Mining,Urban Infrastructure,4,12,0.0
2018 to 2019,Mining,Wetland,4,13,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2018 to 2019,Natural Forest,Non Observed,6,7,57.0
2018 to 2019,Natural Forest,Other Non Vegetated Area,6,8,57.0
2018 to 2019,Natural Forest,Pasture,6,9,193.0
2018 to 2019,Natural Forest,"River, Lake and Ocean",6,10,92374.0
2018 to 2019,Natural Forest,Salt flat,6,11,3.0
2018 to 2019,Natural Forest,Urban Infrastructure,6,12,2.0
2018 to 2019,Natural Forest,Wetland,6,13,0.0
2018 to 2019,Non Observed,Other Non Vegetated Area,7,8,0.0
2018 to 2019,Non Observed,Pasture,7,9,0.0
2018 to 2019,Non Observed,"River, Lake and Ocean",7,10,12.0
2018 to 2019,Non Observed,Salt flat,7,11,1.0
2018 to 2019,Non Observed,Urban Infrastructure,7,12,0.0
2018 to 2019,Non Observed,Wetland,7,13,0.0
2018 to 2019,Other Non Vegetated Area,Pasture,8,9,649.0
2018 to 2019,Other Non Vegetated Area,"River, Lake and Ocean",8,10,2.0
2018 to 2019,Other Non Vegetated Area,Salt flat,8,11,0.0
2018 to 2019,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2018 to 2019,Other Non Vegetated Area,Wetland,8,13,0.0
2018 to 2019,Pasture,"River, Lake and Ocean",9,10,14800.0
2018 to 2019,Pasture,Salt flat,9,11,2.0
2018 to 2019,Pasture,Urban Infrastructure,9,12,2.0
2018 to 2019,Pasture,Wetland,9,13,0.0
2018 to 2019,"River, Lake and Ocean",Salt flat,10,11,14.0
2018 to 2019,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2018 to 2019,"River, Lake and Ocean",Wetland,10,13,0.0
2018 to 2019,Salt flat,Urban Infrastructure,11,12,1.0
2018 to 2019,Salt flat,Wetland,11,13,0.0
2018 to 2019,Urban Infrastructure,Wetland,12,13,0.0
